date,hall_id,hall_name,market,rule_id,reason,raw_mean,predicted_mean,decision_floor,adjusted_edge,utility_edge,travel_minutes,travel_penalty,sample_n,confidence,rank,risk_flags,data_through,data_age_days,stale_warning,forecast_horizon_days,horizon_warning
2027-05-12,kashimada_asahi2,アサヒ2鹿島田店,鹿島田,a2_day12_2026,毎月12日・高稼働だが収益不安定,30.0,19.1,0,19.1,-4.9,34,24.0,7,0.1515,NO BET,[],2026-07-12,3,,301,180日超のテンプレ予測
2027-05-12,tsurumi_kiccho_komaoka,吉兆横浜駒岡店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,50,40.0,0,0.0,NO BET,"[""日次n不足""]",,0,公開記事は結果後に選ばれた好調機種・4台ブロック中心で、46枚スロ750台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。選抜値を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,301,
2027-05-12,tsurumi_kicona_chuo,キコーナ鶴見中央店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,51,41.0,0,0.0,NO BET,"[""日次n不足""]",,0,旧イベント候補3・9のつく日と取材レポートは確認できるが、46枚スロ185台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。結果後選抜やTOP25を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,301,
2027-05-12,tsurumi_superseven_namamugi,パーラースーパーセブン生麦店,鶴見,,監視中（予測未解禁）,0.0,0.0,0,-999.0,-999.0,49,39.0,0,0.0,NO BET,"[""日次n不足""]",,0,旧イベント7のつく日・周年7月7日・独自施策告知は確認できるが、46枚スロ126台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。告知や口コミを全店実績へ外挿せず、全店系列を取得するまで予測を解禁しない,301,
2027-05-12,hirama_prest2,PREST平間店Ⅱ,平間,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,28,18.0,0,0.0,NO BET,"[""日次n不足""]",,0,3・7のつく日と高頻度の取材結果は確認できるが、公開記事は取材対象として選ばれた一部台の集計で、46枚スロ144台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。選抜値を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,301,
2027-05-13,shibuya_espace_shinkan,エスパス日拓渋谷駅前新館,渋谷,,通常ベース,19.0,19.0,50,-31.0,-43.0,22,12.0,,0.0808,NO BET,[],2026-07-12,3,,302,180日超のテンプレ予測
2027-05-13,shibuya_rakuen_dogenzaka,楽園渋谷道玄坂店,渋谷,,通常ベース,-8.0,-8.0,50,-58.0,-71.0,23,13.0,,0.0662,NO BET,[],2026-06-26,19,,302,180日超のテンプレ予測
2027-05-13,shibuya_rakuen_ekimae,楽園渋谷駅前店,渋谷,,通常ベース,45.0,45.0,40,5.0,-5.0,20,10.0,,0.0808,NO BET,[],2026-07-11,4,,302,180日超のテンプレ予測
2027-05-13,mizonokuchi_rakuen,楽園溝の口店,溝の口,,通常ベース,-195.4,-195.4,0,-195.4,-202.4,17,7.0,281,0.3071,NO BET,[],2026-07-12,3,,302,180日超のテンプレ予測
2027-05-13,mizonokuchi_espace_shinkan,エスパス日拓溝の口駅前新館,溝の口,,通常ベース,-119.0,-119.0,0,-119.0,-127.0,18,8.0,301,0.3071,NO BET,[],2026-07-12,3,,302,180日超のテンプレ予測
2027-05-13,mizonokuchi_espace_honkan,エスパス日拓溝の口駅前本館,溝の口,,通常ベース,-212.0,-212.0,0,-212.0,-220.0,18,8.0,296,0.2493,NO BET,[],2026-06-24,21,,302,180日超のテンプレ予測
2027-05-13,mizonokuchi_slot_act,SLOT ACT,溝の口,,通常ベース,-132.3,-132.3,0,-132.3,-140.3,18,8.0,167,0.3071,NO BET,[],2026-07-12,3,,302,180日超のテンプレ予測
2027-05-13,toyoko_redrock_gakugei,レッドロック学芸大学駅前店,東横線,,通常ベース,-57.8,-57.8,50,-107.8,-111.8,14,4.0,246,0.3071,NO BET,[],2026-07-12,3,,302,180日超のテンプレ予測
2027-05-13,toyoko_hinomaru_nakameguro,ヒノマル中目黒,東横線,,監視中（予測未解禁）,0.0,0.0,0,-999.0,-999.0,18,8.0,0,0.0,NO BET,"[""日次n不足""]",,0,公開日次n=0。P'sCubeの毎日取得を開始し、日タイプごとの最小nを満たすまで予測しない。,302,
2027-05-13,toyoko_oriental_jiyugaoka,オリエンタルパサージュ自由が丘,東横線,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,5,0.0,0,0.0,NO BET,"[""日次n不足""]",,0,通常日の日次テーブルと20円/5円別の差枚が未取得。公開集計は5円47台を含む可能性があるため、固定日の店予測へ流用しない。,302,
2027-05-13,fukutoshin_maruhan_shinjuku_toho,マルハン新宿東宝ビル店,副都心線北上,,通常ベース,67.1,67.1,50,17.1,-10.9,38,28.0,159,0.3071,NO BET,[],2026-07-12,3,,302,180日超のテンプレ予測
2027-05-13,yokohama_slot_mm_tsunashima,SLOT M&M綱島店,東横線,mm_old_event_3_6_union,3・6のつく日（20円140台・非等価）,18.7,17.0,50,-33.0,-47.0,24,14.0,40,0.2133,NO BET,[],2026-06-24,21,,302,180日超のテンプレ予測
2027-05-13,ikegami_big_dipper_togoshi_ginza,BIGディッパー戸越銀座店,池上線,bd_digit_3_absolute,3のつく日（絶対水準B）,90.2,84.4,50,34.4,26.4,18,8.0,23,0.2399,NO BET,[],2026-07-13,2,,302,180日超のテンプレ予測
2027-05-13,kamata_maruhan_mega7,マルハンメガシティ2000蒲田7,蒲田,,通常ベース,91.0,91.0,50,41.0,33.0,18,8.0,90,0.2969,NO BET,[],2026-07-13,2,,302,180日超のテンプレ予測
2027-05-13,kamata_hiroki_max,ヒロキMAX蒲田店,蒲田,,通常ベース,5.0,5.0,50,-45.0,-53.0,18,8.0,43,0.2726,NO BET,[],2026-07-13,2,,302,180日超のテンプレ予測
2027-05-13,fukutoshin_maruhan_ikebukuro_sb,マルハン池袋 SLOT BASE,副都心線北上,,通常ベース,61.0,61.0,50,11.0,-17.0,38,28.0,221,0.3071,NO BET,[],2026-07-13,2,,302,180日超のテンプレ予測
2027-05-13,kamata_maruhan_mega1,マルハンメガシティ2000 蒲田1,蒲田,,通常ベース,2.0,2.0,50,-48.0,-56.0,18,8.0,130,0.3046,NO BET,[],2026-07-13,2,,302,180日超のテンプレ予測
2027-05-13,kamata_rakuen,楽園蒲田店,蒲田,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,18,8.0,0,0.0,NO BET,"[""日次n不足""]",,0,2026/7/7に567→587台へ増台しregime新規(n=7、ROバフ+149/86%進行中)。8月下旬に解禁判定: ①8/11・8/22の新regime初検定 ②バフ後ベース+50超で解禁,302,
2027-05-13,keikyu_mitoya_omorimachi,みとや大森町店,京急線,,通常ベース,-38.6,-38.6,50,-88.6,-126.6,48,38.0,155,0.3071,NO BET,[],2026-07-13,2,,302,180日超のテンプレ予測
2027-05-13,ooimachi_big_dipper,BIGディッパー大井町店,大井町線,,通常ベース,-32.3,-32.3,50,-82.3,-92.3,20,10.0,145,0.3064,NO BET,[],2026-07-13,2,,302,180日超のテンプレ予測
2027-05-13,yokohama_123_west,123横浜西口店,横浜,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,31,21.0,0,0.0,NO BET,"[""日次n不足""]",,0,全店平均差枚が公開集計サイトでマスクされ、媒体記事は好調な選抜箇所のみ。全344台の平均差枚・勝率を取得するまで店日予測を解禁しない,302,
2027-05-13,ikebukuro_yasuda7,YASUDA7（東池袋7号店）,副都心線北上,,通常ベース,-44.3,-44.3,50,-94.3,-122.3,38,28.0,141,0.3059,NO BET,[],2026-07-13,2,,302,180日超のテンプレ予測
2027-05-13,tsurumi_uno,鶴見UNO,鶴見,,通常ベース,-125.7,-125.7,50,-175.7,-203.7,38,28.0,145,0.3064,NO BET,[],2026-07-13,2,,302,180日超のテンプレ予測
2027-05-13,tsurumi_aviva,アビバ鶴見店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,39,29.0,0,0.0,NO BET,"[""日次n不足""]",,0,2026年の公開媒体は好調な選抜4台ブロック中心で、20円335台の全店平均差枚・平均G・勝率を負日込みで連続取得できない。過去固定日も弱いため、全店系列を取得するまで予測を解禁しない,302,
2027-05-13,tsurumi_maruhan,マルハン鶴見店,鶴見,mt_day3_family_avoid,3のつく日（回避）,-188.2,-187.0,0,-187.0,-222.0,45,35.0,20,0.2309,NO BET,[],2026-07-13,2,,302,180日超のテンプレ予測
2027-05-13,tsurumi_kintoki,金時鶴見店,鶴見,,通常ベース,-67.3,-67.3,0,-67.3,-107.3,50,40.0,120,0.3031,NO BET,[],2026-07-13,2,,302,180日超のテンプレ予測
2027-05-13,tsurumi_nanbusen_shitte,南武線尻手駅前店,鶴見,,通常ベース,0.0,0.0,0,0.0,-22.0,32,22.0,0,0.0259,NO BET,[],2026-07-07,8,,302,180日超のテンプレ予測
2027-05-13,kawasaki_access,アクセス川崎店,川崎,ak_day13_2026_sign_audit,毎月13日（2026年失速・符号監査）,50.0,31.8,50,-18.2,-52.2,44,34.0,7,0.1509,NO BET,[],2026-07-13,2,,302,180日超のテンプレ予測
2027-05-13,center_minami_ziath,ジアスセンター南,センター南,,通常ベース,0.0,0.0,0,0.0,-33.0,43,33.0,0,0.0259,NO BET,[],2026-07-11,4,,302,180日超のテンプレ予測
2027-05-13,kawasaki_bellcity,ベルシティザシティ川崎店,川崎,,通常ベース,-114.0,-114.0,0,-114.0,-142.0,38,28.0,99,0.2991,NO BET,[],2026-07-08,7,,302,180日超のテンプレ予測
2027-05-13,kashimada_asahi2,アサヒ2鹿島田店,鹿島田,,通常ベース,0.0,0.0,0,0.0,-24.0,34,24.0,0,0.0259,NO BET,[],2026-07-12,3,,302,180日超のテンプレ予測
2027-05-13,tsurumi_kiccho_komaoka,吉兆横浜駒岡店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,50,40.0,0,0.0,NO BET,"[""日次n不足""]",,0,公開記事は結果後に選ばれた好調機種・4台ブロック中心で、46枚スロ750台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。選抜値を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,302,
2027-05-13,tsurumi_kicona_chuo,キコーナ鶴見中央店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,51,41.0,0,0.0,NO BET,"[""日次n不足""]",,0,旧イベント候補3・9のつく日と取材レポートは確認できるが、46枚スロ185台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。結果後選抜やTOP25を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,302,
2027-05-13,tsurumi_superseven_namamugi,パーラースーパーセブン生麦店,鶴見,,監視中（予測未解禁）,0.0,0.0,0,-999.0,-999.0,49,39.0,0,0.0,NO BET,"[""日次n不足""]",,0,旧イベント7のつく日・周年7月7日・独自施策告知は確認できるが、46枚スロ126台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。告知や口コミを全店実績へ外挿せず、全店系列を取得するまで予測を解禁しない,302,
2027-05-13,hirama_prest2,PREST平間店Ⅱ,平間,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,28,18.0,0,0.0,NO BET,"[""日次n不足""]",,0,3・7のつく日と高頻度の取材結果は確認できるが、公開記事は取材対象として選ばれた一部台の集計で、46枚スロ144台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。選抜値を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,302,
2027-05-14,shibuya_espace_shinkan,エスパス日拓渋谷駅前新館,渋谷,ses_day14,14日回避,-109.0,-77.0,50,-127.0,-139.0,22,12.0,12,0.1932,NO BET,[],2026-07-12,3,,303,180日超のテンプレ予測
2027-05-14,shibuya_rakuen_dogenzaka,楽園渋谷道玄坂店,渋谷,,通常ベース,-8.0,-8.0,50,-58.0,-71.0,23,13.0,,0.0659,NO BET,[],2026-06-26,19,,303,180日超のテンプレ予測
2027-05-14,shibuya_rakuen_ekimae,楽園渋谷駅前店,渋谷,,通常ベース,45.0,45.0,40,5.0,-5.0,20,10.0,,0.0805,NO BET,[],2026-07-11,4,,303,180日超のテンプレ予測
2027-05-14,mizonokuchi_rakuen,楽園溝の口店,溝の口,,通常ベース,-195.4,-195.4,0,-195.4,-202.4,17,7.0,281,0.3059,NO BET,[],2026-07-12,3,,303,180日超のテンプレ予測
2027-05-14,mizonokuchi_espace_shinkan,エスパス日拓溝の口駅前新館,溝の口,,通常ベース,-119.0,-119.0,0,-119.0,-127.0,18,8.0,301,0.3059,NO BET,[],2026-07-12,3,,303,180日超のテンプレ予測
2027-05-14,mizonokuchi_espace_honkan,エスパス日拓溝の口駅前本館,溝の口,,通常ベース,-212.0,-212.0,0,-212.0,-220.0,18,8.0,296,0.2483,NO BET,[],2026-06-24,21,,303,180日超のテンプレ予測
2027-05-14,mizonokuchi_slot_act,SLOT ACT,溝の口,,通常ベース,-132.3,-132.3,0,-132.3,-140.3,18,8.0,167,0.3059,NO BET,[],2026-07-12,3,,303,180日超のテンプレ予測
2027-05-14,toyoko_redrock_gakugei,レッドロック学芸大学駅前店,東横線,,通常ベース,-57.8,-57.8,50,-107.8,-111.8,14,4.0,246,0.3059,NO BET,[],2026-07-12,3,,303,180日超のテンプレ予測
2027-05-14,toyoko_hinomaru_nakameguro,ヒノマル中目黒,東横線,,監視中（予測未解禁）,0.0,0.0,0,-999.0,-999.0,18,8.0,0,0.0,NO BET,"[""日次n不足""]",,0,公開日次n=0。P'sCubeの毎日取得を開始し、日タイプごとの最小nを満たすまで予測しない。,303,
2027-05-14,toyoko_oriental_jiyugaoka,オリエンタルパサージュ自由が丘,東横線,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,5,0.0,0,0.0,NO BET,"[""日次n不足""]",,0,通常日の日次テーブルと20円/5円別の差枚が未取得。公開集計は5円47台を含む可能性があるため、固定日の店予測へ流用しない。,303,
2027-05-14,fukutoshin_maruhan_shinjuku_toho,マルハン新宿東宝ビル店,副都心線北上,,通常ベース,67.1,67.1,50,17.1,-10.9,38,28.0,159,0.3059,NO BET,[],2026-07-12,3,,303,180日超のテンプレ予測
2027-05-14,yokohama_slot_mm_tsunashima,SLOT M&M綱島店,東横線,,通常ベース,-74.7,-74.7,50,-124.7,-138.7,24,14.0,129,0.2401,NO BET,[],2026-06-24,21,,303,180日超のテンプレ予測
2027-05-14,ikegami_big_dipper_togoshi_ginza,BIGディッパー戸越銀座店,池上線,,通常ベース,50.9,50.9,50,0.9,-7.1,18,8.0,122,0.3022,NO BET,[],2026-07-13,2,,303,180日超のテンプレ予測
2027-05-14,kamata_maruhan_mega7,マルハンメガシティ2000蒲田7,蒲田,,通常ベース,91.0,91.0,50,41.0,33.0,18,8.0,90,0.2957,NO BET,[],2026-07-13,2,,303,180日超のテンプレ予測
2027-05-14,kamata_hiroki_max,ヒロキMAX蒲田店,蒲田,,通常ベース,5.0,5.0,50,-45.0,-53.0,18,8.0,43,0.2714,NO BET,[],2026-07-13,2,,303,180日超のテンプレ予測
2027-05-14,fukutoshin_maruhan_ikebukuro_sb,マルハン池袋 SLOT BASE,副都心線北上,,通常ベース,61.0,61.0,50,11.0,-17.0,38,28.0,221,0.3059,NO BET,[],2026-07-13,2,,303,180日超のテンプレ予測
2027-05-14,kamata_maruhan_mega1,マルハンメガシティ2000 蒲田1,蒲田,,通常ベース,2.0,2.0,50,-48.0,-56.0,18,8.0,130,0.3033,NO BET,[],2026-07-13,2,,303,180日超のテンプレ予測
2027-05-14,kamata_rakuen,楽園蒲田店,蒲田,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,18,8.0,0,0.0,NO BET,"[""日次n不足""]",,0,2026/7/7に567→587台へ増台しregime新規(n=7、ROバフ+149/86%進行中)。8月下旬に解禁判定: ①8/11・8/22の新regime初検定 ②バフ後ベース+50超で解禁,303,
2027-05-14,keikyu_mitoya_omorimachi,みとや大森町店,京急線,mt_day4_family,4のつく日,197.3,163.0,50,113.0,75.0,48,38.0,19,0.2266,NO BET,[],2026-07-13,2,,303,180日超のテンプレ予測
2027-05-14,ooimachi_big_dipper,BIGディッパー大井町店,大井町線,,通常ベース,-32.3,-32.3,50,-82.3,-92.3,20,10.0,145,0.3051,NO BET,[],2026-07-13,2,,303,180日超のテンプレ予測
2027-05-14,yokohama_123_west,123横浜西口店,横浜,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,31,21.0,0,0.0,NO BET,"[""日次n不足""]",,0,全店平均差枚が公開集計サイトでマスクされ、媒体記事は好調な選抜箇所のみ。全344台の平均差枚・勝率を取得するまで店日予測を解禁しない,303,
2027-05-14,ikebukuro_yasuda7,YASUDA7（東池袋7号店）,副都心線北上,ys7_day4_family_avoid,4のつく日・回収帯,-99.1,-89.6,50,-139.6,-167.6,38,28.0,19,0.2266,NO BET,[],2026-07-13,2,,303,180日超のテンプレ予測
2027-05-14,tsurumi_uno,鶴見UNO,鶴見,,通常ベース,-125.7,-125.7,50,-175.7,-203.7,38,28.0,145,0.3051,NO BET,[],2026-07-13,2,,303,180日超のテンプレ予測
2027-05-14,tsurumi_aviva,アビバ鶴見店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,39,29.0,0,0.0,NO BET,"[""日次n不足""]",,0,2026年の公開媒体は好調な選抜4台ブロック中心で、20円335台の全店平均差枚・平均G・勝率を負日込みで連続取得できない。過去固定日も弱いため、全店系列を取得するまで予測を解禁しない,303,
2027-05-14,tsurumi_maruhan,マルハン鶴見店,鶴見,,通常ベース,-181.1,-181.1,0,-181.1,-216.1,45,35.0,104,0.299,NO BET,[],2026-07-13,2,,303,180日超のテンプレ予測
2027-05-14,tsurumi_kintoki,金時鶴見店,鶴見,,通常ベース,-67.3,-67.3,0,-67.3,-107.3,50,40.0,120,0.3018,NO BET,[],2026-07-13,2,,303,180日超のテンプレ予測
2027-05-14,tsurumi_nanbusen_shitte,南武線尻手駅前店,鶴見,,通常ベース,0.0,0.0,0,0.0,-22.0,32,22.0,0,0.0258,NO BET,[],2026-07-07,8,,303,180日超のテンプレ予測
2027-05-14,kawasaki_access,アクセス川崎店,川崎,,通常ベース,0.0,0.0,50,-50.0,-84.0,44,34.0,0,0.0258,NO BET,[],2026-07-13,2,,303,180日超のテンプレ予測
2027-05-14,center_minami_ziath,ジアスセンター南,センター南,,通常ベース,0.0,0.0,0,0.0,-33.0,43,33.0,0,0.0258,NO BET,[],2026-07-11,4,,303,180日超のテンプレ予測
2027-05-14,kawasaki_bellcity,ベルシティザシティ川崎店,川崎,,通常ベース,-114.0,-114.0,0,-114.0,-142.0,38,28.0,99,0.2979,NO BET,[],2026-07-08,7,,303,180日超のテンプレ予測
2027-05-14,kashimada_asahi2,アサヒ2鹿島田店,鹿島田,,通常ベース,0.0,0.0,0,0.0,-24.0,34,24.0,0,0.0258,NO BET,[],2026-07-12,3,,303,180日超のテンプレ予測
2027-05-14,tsurumi_kiccho_komaoka,吉兆横浜駒岡店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,50,40.0,0,0.0,NO BET,"[""日次n不足""]",,0,公開記事は結果後に選ばれた好調機種・4台ブロック中心で、46枚スロ750台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。選抜値を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,303,
2027-05-14,tsurumi_kicona_chuo,キコーナ鶴見中央店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,51,41.0,0,0.0,NO BET,"[""日次n不足""]",,0,旧イベント候補3・9のつく日と取材レポートは確認できるが、46枚スロ185台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。結果後選抜やTOP25を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,303,
2027-05-14,tsurumi_superseven_namamugi,パーラースーパーセブン生麦店,鶴見,,監視中（予測未解禁）,0.0,0.0,0,-999.0,-999.0,49,39.0,0,0.0,NO BET,"[""日次n不足""]",,0,旧イベント7のつく日・周年7月7日・独自施策告知は確認できるが、46枚スロ126台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。告知や口コミを全店実績へ外挿せず、全店系列を取得するまで予測を解禁しない,303,
2027-05-14,hirama_prest2,PREST平間店Ⅱ,平間,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,28,18.0,0,0.0,NO BET,"[""日次n不足""]",,0,3・7のつく日と高頻度の取材結果は確認できるが、公開記事は取材対象として選ばれた一部台の集計で、46枚スロ144台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。選抜値を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,303,
2027-05-15,shibuya_espace_shinkan,エスパス日拓渋谷駅前新館,渋谷,,通常ベース,19.0,19.0,50,-31.0,-43.0,22,12.0,,0.0802,NO BET,[],2026-07-12,3,,304,180日超のテンプレ予測
2027-05-15,shibuya_rakuen_dogenzaka,楽園渋谷道玄坂店,渋谷,,通常ベース,-8.0,-8.0,50,-58.0,-71.0,23,13.0,,0.0656,NO BET,[],2026-06-26,19,,304,180日超のテンプレ予測
2027-05-15,shibuya_rakuen_ekimae,楽園渋谷駅前店,渋谷,,通常ベース,45.0,45.0,40,5.0,-5.0,20,10.0,,0.0802,NO BET,[],2026-07-11,4,,304,180日超のテンプレ予測
2027-05-15,mizonokuchi_rakuen,楽園溝の口店,溝の口,,通常ベース,-195.4,-195.4,0,-195.4,-202.4,17,7.0,281,0.3046,NO BET,[],2026-07-12,3,,304,180日超のテンプレ予測
2027-05-15,mizonokuchi_espace_shinkan,エスパス日拓溝の口駅前新館,溝の口,mes_third_sat,第3土曜回避,-171.0,-158.0,0,-158.0,-166.0,18,8.0,12,0.1924,NO BET,[],2026-07-12,3,,304,180日超のテンプレ予測
2027-05-15,mizonokuchi_espace_honkan,エスパス日拓溝の口駅前本館,溝の口,,通常ベース,-212.0,-212.0,0,-212.0,-220.0,18,8.0,296,0.2472,NO BET,"[""土曜""]",2026-06-24,21,,304,180日超のテンプレ予測
2027-05-15,mizonokuchi_slot_act,SLOT ACT,溝の口,,通常ベース,-132.3,-132.3,0,-132.3,-140.3,18,8.0,167,0.3046,NO BET,"[""土曜""]",2026-07-12,3,,304,180日超のテンプレ予測
2027-05-15,toyoko_redrock_gakugei,レッドロック学芸大学駅前店,東横線,rr_normal_saturday,通常土曜・見送り,23.0,16.1,50,-33.9,-37.9,14,4.0,43,0.2703,NO BET,[],2026-07-12,3,,304,180日超のテンプレ予測
2027-05-15,toyoko_hinomaru_nakameguro,ヒノマル中目黒,東横線,,監視中（予測未解禁）,0.0,0.0,0,-999.0,-999.0,18,8.0,0,0.0,NO BET,"[""日次n不足""]",,0,公開日次n=0。P'sCubeの毎日取得を開始し、日タイプごとの最小nを満たすまで予測しない。,304,
2027-05-15,toyoko_oriental_jiyugaoka,オリエンタルパサージュ自由が丘,東横線,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,5,0.0,0,0.0,NO BET,"[""日次n不足""]",,0,通常日の日次テーブルと20円/5円別の差枚が未取得。公開集計は5円47台を含む可能性があるため、固定日の店予測へ流用しない。,304,
2027-05-15,fukutoshin_maruhan_shinjuku_toho,マルハン新宿東宝ビル店,副都心線北上,toho_day15_avoid,15日回避,-25.2,-2.1,50,-52.1,-80.1,38,28.0,12,0.1924,NO BET,"[""土曜""]",2026-07-12,3,,304,180日超のテンプレ予測
2027-05-15,yokohama_slot_mm_tsunashima,SLOT M&M綱島店,東横線,,通常ベース,-74.7,-74.7,50,-124.7,-138.7,24,14.0,129,0.2391,NO BET,[],2026-06-24,21,,304,180日超のテンプレ予測
2027-05-15,ikegami_big_dipper_togoshi_ginza,BIGディッパー戸越銀座店,池上線,bd_digit_5_absolute,5のつく日（絶対水準B）,89.8,83.8,50,33.8,25.8,18,8.0,22,0.2351,NO BET,[],2026-07-13,2,,304,180日超のテンプレ予測
2027-05-15,kamata_maruhan_mega7,マルハンメガシティ2000蒲田7,蒲田,km7_saturday,土曜,177.0,159.8,50,109.8,101.8,18,8.0,16,0.2138,NO BET,[],2026-07-13,2,,304,180日超のテンプレ予測
2027-05-15,kamata_hiroki_max,ヒロキMAX蒲田店,蒲田,,通常ベース,5.0,5.0,50,-45.0,-53.0,18,8.0,43,0.2703,NO BET,[],2026-07-13,2,,304,180日超のテンプレ予測
2027-05-15,fukutoshin_maruhan_ikebukuro_sb,マルハン池袋 SLOT BASE,副都心線北上,,通常ベース,61.0,61.0,50,11.0,-17.0,38,28.0,221,0.3046,NO BET,[],2026-07-13,2,,304,180日超のテンプレ予測
2027-05-15,kamata_maruhan_mega1,マルハンメガシティ2000 蒲田1,蒲田,,通常ベース,2.0,2.0,50,-48.0,-56.0,18,8.0,130,0.302,NO BET,[],2026-07-13,2,,304,180日超のテンプレ予測
2027-05-15,kamata_rakuen,楽園蒲田店,蒲田,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,18,8.0,0,0.0,NO BET,"[""日次n不足""]",,0,2026/7/7に567→587台へ増台しregime新規(n=7、ROバフ+149/86%進行中)。8月下旬に解禁判定: ①8/11・8/22の新regime初検定 ②バフ後ベース+50超で解禁,304,
2027-05-15,keikyu_mitoya_omorimachi,みとや大森町店,京急線,,通常ベース,-38.6,-38.6,50,-88.6,-126.6,48,38.0,155,0.3046,NO BET,[],2026-07-13,2,,304,180日超のテンプレ予測
2027-05-15,ooimachi_big_dipper,BIGディッパー大井町店,大井町線,od_third_saturday,第3土曜日,217.0,130.2,50,80.2,70.2,20,10.0,6,0.1374,NO BET,[],2026-07-13,2,,304,180日超のテンプレ予測
2027-05-15,yokohama_123_west,123横浜西口店,横浜,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,31,21.0,0,0.0,NO BET,"[""日次n不足""]",,0,全店平均差枚が公開集計サイトでマスクされ、媒体記事は好調な選抜箇所のみ。全344台の平均差枚・勝率を取得するまで店日予測を解禁しない,304,
2027-05-15,ikebukuro_yasuda7,YASUDA7（東池袋7号店）,副都心線北上,ys7_saturday_avoid,通常土曜・回収傾向,-111.7,-103.3,50,-153.3,-181.3,38,28.0,28,0.2494,NO BET,[],2026-07-13,2,,304,180日超のテンプレ予測
2027-05-15,tsurumi_uno,鶴見UNO,鶴見,,通常ベース,-125.7,-125.7,50,-175.7,-203.7,38,28.0,145,0.3039,NO BET,[],2026-07-13,2,,304,180日超のテンプレ予測
2027-05-15,tsurumi_aviva,アビバ鶴見店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,39,29.0,0,0.0,NO BET,"[""日次n不足""]",,0,2026年の公開媒体は好調な選抜4台ブロック中心で、20円335台の全店平均差枚・平均G・勝率を負日込みで連続取得できない。過去固定日も弱いため、全店系列を取得するまで予測を解禁しない,304,
2027-05-15,tsurumi_maruhan,マルハン鶴見店,鶴見,,通常ベース,-181.1,-181.1,0,-181.1,-216.1,45,35.0,104,0.2977,NO BET,[],2026-07-13,2,,304,180日超のテンプレ予測
2027-05-15,tsurumi_kintoki,金時鶴見店,鶴見,kt_day15_regular_avoid,通常15日（周年除外・回避）,-129.4,-101.8,0,-101.8,-141.8,50,40.0,5,0.084,NO BET,[],2026-06-15,30,データ30日遅延,304,180日超のテンプレ予測
2027-05-15,tsurumi_nanbusen_shitte,南武線尻手駅前店,鶴見,,通常ベース,0.0,0.0,0,0.0,-22.0,32,22.0,0,0.0256,NO BET,[],2026-07-07,8,,304,180日超のテンプレ予測
2027-05-15,kawasaki_access,アクセス川崎店,川崎,,通常ベース,0.0,0.0,50,-50.0,-84.0,44,34.0,0,0.0256,NO BET,[],2026-07-13,2,,304,180日超のテンプレ予測
